file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,14,html,6f629df8,Kang Lee,2026-04-30,11:52:46,-07:00,2026-04-30T11:52:46-07:00,4,58
projects/index.html,15,html,6f629df8,Kang Lee,2026-04-30,11:52:46,-07:00,2026-04-30T11:52:46-07:00,4,22
projects/index.html,16,html,6f629df8,Kang Lee,2026-04-30,11:52:46,-07:00,2026-04-30T11:52:46-07:00,2,4
projects/index.html,17,html,6f629df8,Kang Lee,2026-04-30,11:52:46,-07:00,2026-04-30T11:52:46-07:00,0,0
projects/index.html,18,html,6f629df8,Kang Lee,2026-04-30,11:52:46,-07:00,2026-04-30T11:52:46-07:00,2,100
projects/index.html,19,html,a5fb2a31,Kang Lee,2026-04-10,13:15:32,-07:00,2026-04-10T13:15:32-07:00,2,0
projects/index.html,20,html,f15d968e,Kang Lee,2026-04-23,11:57:17,-07:00,2026-04-23T11:57:17-07:00,2,26
projects/index.html,21,html,f15d968e,Kang Lee,2026-04-23,11:57:17,-07:00,2026-04-23T11:57:17-07:00,0,0
projects/index.html,22,html,f15d968e,Kang Lee,2026-04-23,11:57:17,-07:00,2026-04-23T11:57:17-07:00,2,48
projects/index.html,23,html,f15d968e,Kang Lee,2026-04-23,11:57:17,-07:00,2026-04-23T11:57:17-07:00,2,47
projects/index.html,24,html,f15d968e,Kang Lee,2026-04-23,11:57:17,-07:00,2026-04-23T11:57:17-07:00,4,0
projects/index.html,25,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,5
projects/index.html,26,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,5
contact/index.html,1,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,13
contact/index.html,2,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,14
contact/index.html,3,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,4
contact/index.html,4,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,2,20
contact/index.html,5,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,2,68
contact/index.html,6,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,2,38
contact/index.html,7,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,2,41
contact/index.html,8,html,a47d45ee,Kang Lee,2026-04-16,16:04:21,-07:00,2026-04-16T16:04:21-07:00,0,0
contact/index.html,9,html,a47d45ee,Kang Lee,2026-04-16,16:04:21,-07:00,2026-04-16T16:04:21-07:00,2,48
contact/index.html,10,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,5
contact/index.html,11,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,4
contact/index.html,12,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,0
contact/index.html,13,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,2,17
contact/index.html,14,html,1bc4852e,Kang Lee,2026-04-09,11:16:24,-07:00,2026-04-09T11:16:24-07:00,2,49
contact/index.html,15,html,1bc4852e,Kang Lee,2026-04-09,11:16:24,-07:00,2026-04-09T11:16:24-07:00,0,0
contact/index.html,16,html,3466bacd,Kang Lee,2026-04-17,11:59:28,-07:00,2026-04-17T11:59:28-07:00,2,44
contact/index.html,17,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,4,5
contact/index.html,18,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,4,41
contact/index.html,19,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,2,6
contact/index.html,20,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,2,0
contact/index.html,21,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,2,5
contact/index.html,22,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,4,5
contact/index.html,23,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,4,40
contact/index.html,24,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,2,6
contact/index.html,25,html,1bc4852e,Kang Lee,2026-04-09,11:16:24,-07:00,2026-04-09T11:16:24-07:00,0,0
contact/index.html,26,html,dbeefe1e,Kang Lee,2026-04-17,11:54:46,-07:00,2026-04-17T11:54:46-07:00,2,41
contact/index.html,27,html,1bc4852e,Kang Lee,2026-04-09,11:16:24,-07:00,2026-04-09T11:16:24-07:00,2,5
contact/index.html,28,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,5
contact/index.html,29,html,81a5f40d,Kang Lee,2026-04-03,14:14:36,-07:00,2026-04-03T14:14:36-07:00,0,5
